iata,city,state,latitude,longitude
CXF,Coldfoot,AK,67.25163417,-150.2065672
CXL,Calexico,CA,32.66950333,-115.5133281
CXO,Conroe,TX,30.35183333,-95.4144675
CXP,Carson City,NV,39.19222972,-119.7343611
CXU,Camilla,GA,31.21291667,-84.23680556
CXY,Harrisburg,PA,40.21713889,-76.85147222
CYO,Circleville,OH,39.51600611,-82.98215361
CYS,Cheyenne,WY,41.1557225,-104.8118381
CYW,Clay Center,KS,39.38713889,-97.15721417
CZD,Cozad,NE,40.86911111,-100.0042222
CZG,Endicott,NY,42.07853583,-76.09633306
CZL,Calhoun,GA,34.45678278,-84.93949944
CZN,Chisana,AK,62.07118972,-142.0483742
CZT,Carrizo Springs,TX,28.52225111,-99.82363444
D04,Bowman,ND,46.18699111,-103.4280806
D05,Garrison,ND,47.65594444,-101.4372222
D07,Faith,SD,45.03609417,-102.0198803
D09,Bottineau,ND,48.83039167,-100.4171361
D19,Luverne,MN,43.62080278,-96.21864028
D22,Angola,NY,42.66010111,-78.99115556
D25,Manitowish Waters,WI,46.12197222,-89.88233333
D38,Canandaiga,NY,42.90718611,-77.32162639
D42,Springfield,MN,44.23107,-94.99893444
D50,Crosby,ND,48.92851556,-103.2972514
D55,Langdon,ND,48.75301778,-98.39333694
D57,Glen Ullin,ND,46.81278306,-101.8601556
D60,Tioga,ND,48.3805325,-102.8979853
D73,Monroe,GA,33.78149889,-83.69355389
D77,Lancaster,NY,42.92228111,-78.61224889
D87,Harbor Springs,MI,45.42556528,-84.91338389
D95,Lapeer,MI,43.06703333,-83.27244444
D98,Romeo,MI,42.79699083,-82.97526583
DAB,Daytona Beach,FL,29.17991667,-81.05805556
DAG,Daggett,CA,34.85371333,-116.7866875
DAL,Dallas,TX,32.84711389,-96.85177222
DAN,Danville,VA,36.57286111,-79.33611111
DAW,Rochester,NH,43.28406194,-70.92925472
DAY,Dayton,OH,39.90237583,-84.219375
DBN,Dublin,GA,32.56445806,-82.98525556
DBQ,Dubuque,IA,42.40295944,-90.70916722
DCA,Arlington,VA,38.85208333,-77.03772222
DCK,Dahl Creek,AK,66.94333806,-156.9046739
DCU,Decatur,AL,34.65264667,-86.94536778
DCY,Washington,IN,38.70042333,-87.12973222
DDC,Dodge City,KS,37.76312194,-99.96542389
DDH,Bennington,VT,42.8913325,-73.2464075
DEC,Decatur,IL,39.8345625,-88.86568917
DED,Deland,FL,29.06698056,-81.28394167
DEE,Deering,AK,66.06820583,-162.7666028
DEH,Decorah,IA,43.27550139,-91.73937389
DEN,Denver,CO,39.85840806,-104.6670019
DEQ,De Queen,AR,34.04699556,-94.39936556
DET,Detroit,MI,42.40919444,-83.00986111
DEW,Deer Park,WA,47.96663889,-117.4266667
DFI,Defiance,OH,41.3375,-84.42880556
DFW,Dallas-Fort Worth,TX,32.89595056,-97.0372
DGW,Douglas,WY,42.79725,-105.3857361
DHN,Dothan,AL,31.32133917,-85.44962889
DHT,Dalhart,TX,36.022585,-102.5472775
DIK,Dickinson,ND,46.79738889,-102.8019528
DKB,Dekalb,IL,41.93188111,-88.70829861
DKK,Dunkirk,NY,42.49333528,-79.27204167
DKX,Knoxville,TN,35.96383361,-83.87365389
DLG,Dillingham,AK,59.0454125,-158.5033389
DLH,Duluth,MN,46.84209028,-92.19364861
DLL,Baraboo,WI,43.52195389,-89.77090222
DLN,Dillon,MT,45.25536056,-112.5525067
DLO,Delano,CA,35.74558056,-119.2365039
DLS,The Dalles,OR,45.61854556,-121.1673439
DLZ,Delaware,OH,40.27970139,-83.11480167
DM2,Diomede,AK,65.75861111,-168.9530556
DMN,Deming,NM,32.26230917,-107.7206397
DMO,Sedalia,MO,38.70688889,-93.17611111
DMW,Westminster,MD,39.60827778,-77.00766667
DNL,Augusta,GA,33.46663667,-82.03933917
DNN,Dalton,GA,34.72174833,-84.86910806
DNS,Denison,IA,41.9864325,-95.38072083
DNV,Danville,IL,40.19946861,-87.59553528
DOV,Dover,DE,39.1301125,-75.46631028
DPA,Chicago/West Chicago,IL,41.90688333,-88.24841722
DPL,Kenansville,NC,35.00006444,-77.981695
DQH,Douglas,GA,31.47780833,-82.85961556
DRI,De Ridder,LA,30.83152778,-93.33963889
DRO,Durango,CO,37.15151667,-107.7537692
DRT,Del Rio,TX,29.37181222,-100.9232339
DSM,Des Moines,IA,41.53493306,-93.66068222
DSV,Dansville,NY,42.57089972,-77.71305083
DTA,Delta,UT,39.38328861,-112.5096683
DTL,Detroit Lakes,MN,46.82520861,-95.8856875
DTN,Shreveport,LA,32.54021889,-93.7450225
DTO,Denton,TX,33.20072167,-97.19797722
DTS,Destin,FL,30.40006111,-86.47147722
DTW,Detroit,MI,42.21205889,-83.34883583
DUA,Durant,OK,33.942265,-96.39451806
DUC,Duncan,OK,34.470875,-97.95986111
DUG,Douglas Bisbee,AZ,31.46902778,-109.6036667
DUJ,Du Bois,PA,41.17826611,-78.89869778
DUT,Unalaska,AK,53.90013889,-166.5435
DUX,Dumas,TX,35.85792833,-102.0130978
DUY,Kongiganak,AK,59.95950583,-162.8817231
DVK,Danville,KY,37.57791667,-84.76969444
DVL,Devils Lake,ND,48.11424528,-98.90877833
DVN,Davenport,IA,41.6102775,-90.58832528
DVO,Novato,CA,38.14351944,-122.5572167
DVT,Phoenix,AZ,33.68831667,-112.0825614
DWH,Houston,TX,30.06186111,-95.55277778
DWU,Ashland,KY,38.5545,-82.738
DXE,Dexter,MO,36.77747,-89.94117333
DXR,Danbury,CT,41.37153528,-73.48219056
DXX,Madison,MN,44.98624,-96.17773611
DYB,Summerville,SC,33.06344444,-80.27933333
DYL,Doylestown,PA,40.33305028,-75.12233833
DYR,Dyersburg,TN,35.99850694,-89.40608333
DYT,Duluth,MN,46.72186083,-92.04343889
E01,Monahans,TX,31.58246583,-102.9090428
E04,Eunice,NM,32.45679139,-103.2404708
E05,Hatch,NM,32.66106083,-107.1979339
E06,Lovington,NM,32.95394444,-103.4087778
E07,Tatum,NM,33.26122278,-103.2768939
E11,Andrews,TX,32.33111111,-102.5295278
E15,Graham,TX,33.11022222,-98.55527861
E19,Gruver,TX,36.23372611,-101.4321894
E24,Whiteriver,AZ,33.81255056,-109.9867658
E25,Wickenburg,AZ,33.96891833,-112.7985128
E26,Jal,NM,32.13107833,-103.1548506
E35,Fabens,TX,31.51567306,-106.1471978
E38,Alpine,TX,30.38422222,-103.6835833
E42,Spearman,TX,36.221,-101.1945
E51,Bagdad,AZ,34.59585278,-113.170195
E52,Vega,TX,35.23199833,-102.3990931
E60,Eloy,AZ,32.80700583,-111.58679
E63,Gila Bend,AZ,32.95810083,-112.6782181
E80,Belen,NM,34.64519778,-106.8336958
E89,Conchas Dam,NM,35.36671583,-104.1880314
E91,Chinle,AZ,36.11088056,-109.5754222
E94,Glenwood,NM,33.35283972,-108.8672858
E95,Benson,AZ,31.99972222,-110.3572222
EAA,Eagle,AK,64.77639306,-141.1509206
EAN,Wheatland,WY,42.05552528,-104.9327492
EAR,Kearney,NE,40.72702778,-99.00677778
EAT,Wenatchee,WA,47.39886111,-120.2068333
EAU,Eau Claire,WI,44.86525722,-91.48507194
EBS,Webster City,IA,42.43663889,-93.86886111
ECG,Elizabeth City,NC,36.26057417,-76.17459778
ECS,Newcastle,WY,43.88545056,-104.3179178
EDE,Edenton,NC,36.027735,-76.56709333
EDN,Enterprise,AL,31.29972222,-85.89986111
EED,Needles,CA,34.76619444,-114.6232931
EEK,Eek,AK,60.21590417,-162.0056092
EEN,Keene,NH,42.89839944,-72.27078111
EEO,Meeker,CO,40.04886222,-107.8859067
EET,Alabaster,AL,33.17781083,-86.78323722
EFC,Belle Fourche,SD,44.7342075,-103.8619925
EFD,Houston,TX,29.60733333,-95.15875
EFK,Newport,VT,44.88879722,-72.22915833
EFT,Monroe,WI,42.61493972,-89.59075583
EFW,Jefferson,IA,42.01016667,-94.34258333
EGE,Eagle,CO,39.64256778,-106.9176953
EGQ,Emmetsburg,IA,43.10202056,-94.704675
EGT,Wellington,KS,37.32441028,-97.38732333
EGV,Eagle River,WI,45.93179639,-89.26906778
EHA,Elkhart,KS,37.00188194,-101.8821258
EHO,Shelby,NC,35.25555556,-81.60099722
EHR,Henderson,KY,37.8078425,-87.68569
EII,Egegik,AK,58.18837472,-157.3809872
EIW,New Madrid,MO,36.53531083,-89.59971722
EKA,Eureka,CA,40.80338889,-124.1127917
EKM,Elkhart,IN,41.71935833,-86.00168361
EKN,Elkins,WV,38.88944444,-79.85713889
EKO,Elko,NV,40.82492611,-115.7916964
EKQ,Monticello,KY,36.85527778,-84.85613889
EKX,Elizabethtown,KY,37.68694444,-85.92377778
EKY,Bessemer,AL,33.31288444,-86.92591889
ELA,Eagle Lake,TX,29.60301389,-96.32248444
ELD,El Dorado,AR,33.2208625,-92.81325167
ELI,Elim,AK,64.61400972,-162.2700681
ELK,Elk City,OK,35.42941083,-99.39425917
ELM,Elmira,NY,42.15991361,-76.89144333
ELN,Ellensburg,WA,47.03302778,-120.5306944
ELO,Ely,MN,47.82454639,-91.83073056
ELP,El Paso,TX,31.80666667,-106.3778056
ELV,Elfin Cove,AK,58.19518417,-136.3473928
ELY,Ely,NV,39.29969444,-114.8418889
ELZ,Wellsville,NY,42.10951194,-77.99194806
EMM,Kemmerer,WY,41.82494611,-110.5590586
EMP,Emporia,KS,38.33211111,-96.19116667
EMT,El Monte,CA,34.08600889,-118.0348453
EMV,Emporia,VA,36.68691667,-77.48280556
ENA,Kenai,AK,60.572,-151.2475278
ENL,Centralia,IL,38.51479889,-89.09217944
ENM,Emmonak,AK,62.78518639,-164.4910461
ENN,Nenana,AK,64.54898167,-149.0735053
ENV,Wendover,UT,40.71869528,-114.03089
ENW,Kenosha,WI,42.5957075,-87.92780333
EOK,Keokuk,IA,40.45990778,-91.42850111
EOS,Neosho,MO,36.81080556,-94.39169444
EPH,Ephrata,WA,47.30758333,-119.5158889
EPM,Eastport,ME,44.91011111,-67.01269444
EQA,El Dorado,KS,37.77410833,-96.81762778
EQY,Monroe,NC,35.01884306,-80.62023444
ERI,Erie,PA,42.08202139,-80.17621556
ERV,Kerrville,TX,29.976735,-99.08567972
ERY,Newberry,MI,46.31118694,-85.45731639
ESC,Escanaba,MI,45.72266972,-87.09373139
ESF,Alexandria,LA,31.3949025,-92.29577194
ESN,Easton,MD,38.80416667,-76.069
EST,Estherville,IA,43.40744444,-94.74641667
ETB,West Bend,WI,43.42219444,-88.12792667
ETC,Tarboro,NC,35.93710083,-77.54663833
ETH,Wheaton,MN,45.78046056,-96.54353972
ETN,Eastland,TX,32.41349167,-98.80975667
EUF,Eufaula,AL,31.95131917,-85.128925
EUG,Eugene,OR,44.12326,-123.2186856
EUL,Caldwell (Boise),ID,43.64186111,-116.6357778
EVB,New Smyrna Beach,FL,29.05580556,-80.94836111
EVM,Eveleth,MN,47.42507778,-92.49846944
EVU,Maryville,MO,40.35260167,-94.91552722
EVV,Evansville,IN,38.03799139,-87.53062667
EVW,Evanston,WY,41.27494528,-111.0321286
EVY,Middletown,DE,39.52038889,-75.72044444
EWB,New Bedford,MA,41.67614167,-70.95694167
EWK,Newton,KS,38.05710528,-97.27522861
EWN,New Bern,NC,35.07297222,-77.04294444
EWR,Newark,NJ,40.69249722,-74.16866056
EWU,Newtok,AK,60.93865417,-164.6412147
EXI,Excursion Inlet,AK,58.42049861,-135.4490328
EXX,Lexington,NC,35.78114028,-80.30378194
EYE,Indianapolis,IN,39.83070944,-86.29438056
EYW,Key West,FL,24.55611111,-81.75955556
EZI,Kewanee,IL,41.20520361,-89.96386
EZM,Eastman,GA,32.21425,-83.12802778
EZZ,Cameron,MO,39.72755972,-94.276375
F00,Bonham,TX,33.61172222,-96.17938889
F01,Quanah,TX,34.27708306,-99.75926861
F05,Vernon,TX,34.22566806,-99.28375
F06,Wellington,TX,34.84561083,-100.1959481
F08,Eufaula,OK,35.29593194,-95.62526417
F10,Henryetta,OK,35.40687972,-96.01583278
F12,Henderson,TX,32.14172222,-94.85172222
F17,Center,TX,31.83158333,-94.15641667
F18,Cleburne,TX,32.35376389,-97.43375
F21,Memphis,TX,34.73958944,-100.5297008
F22,Perry,OK,36.38559583,-97.27721083
F24,Minden,LA,32.64601,-93.29808556
F28,El Reno,OK,35.47163639,-98.00599444
F29,Oklahoma City,OK,35.4880825,-97.82354556
F30,Sulphur,OK,34.52453278,-96.98973944
F31,Kingston,OK,33.99287639,-96.64249722
F32,Healdton,OK,34.24925806,-97.47391306
F36,Cordell,OK,35.30421917,-98.96702167
F37,Wauchula,FL,27.51364889,-81.88063917
F39,Sherman/Denison,TX,33.71411111,-96.67366667
F41,Ennis,TX,32.32969444,-96.66388889
F44,Athens,TX,32.16384778,-95.82835306
F45,West Palm Beach,FL,26.84537306,-80.22148111
F46,Rockwall,TX,32.93059444,-96.43548556
F49,Slaton,TX,33.48481,-101.6607158
F51,Winnsboro,TX,32.93884556,-95.27886083
F53,Mount Vernon,TX,33.21530583,-95.2374925
F55,Granbury,TX,32.44441583,-97.8169475
F56,Stamford,TX,32.91019472,-99.73422972
F70,Murieta/Temecula,CA,33.57605556,-117.1279722
F80,Atoka,OK,34.39833889,-96.14805972
F81,Okemah,OK,35.42925306,-96.28778361
F84,Stigler,OK,35.28910556,-95.09389722
F85,Morton,TX,33.72926389,-102.7338183
F87,Farmerville,LA,32.72495583,-92.33716583
F88,Jonesboro,LA,32.20199028,-92.73293028
F89,Winnsboro,LA,32.15431917,-91.70012472
F91,Weatherford,OK,35.54482944,-98.66849028
F99,Holdenville,OK,35.085875,-96.41666667
FAI,Fairbanks,AK,64.8136775,-147.8596694
FAM,Farmington,MO,37.76107917,-90.42859722
FAQ,Fitiuta Village,AS,14.21577583,-169.4239058
FAR,Fargo,ND,46.91934889,-96.81498889
FAT,Fresno,CA,36.77619444,-119.7181389
FAY,Fayetteville,NC,34.99147222,-78.88
FBL,Faribault,MN,44.32468556,-93.31082889
FBR,Fort Bridger,WY,41.39193583,-110.4067961
FBY,Fairbury,NE,40.18297222,-97.16927778
FCA,Kalispell,MT,48.31140472,-114.2550694
FCH,Fresno,CA,36.732365,-119.8198961
FCI,Richmond,VA,37.4065375,-77.52498667
FCM,Minneapolis,MN,44.82724111,-93.45714639
FCY,Forrest City,AR,34.94199806,-90.77496611
FDK,Frederick,MD,39.41758333,-77.37430556
FDR,Frederick,OK,34.35219472,-98.98460222
FDW,Winnsboro,SC,34.31547222,-81.10880556
FDY,Findlay,OH,41.01352778,-83.66869444
FEP,Freeport,IL,42.24626722,-89.58223944
FET,Fremont,NE,41.44913889,-96.52019444
FFA,Kill Devil Hills,NC,36.01822278,-75.67128694
FFC,Atlanta,GA,33.35725,-84.57183333
FFL,Fairfield,IA,41.05332417,-91.97892333
FFM,Fergus Falls,MN,46.28439389,-96.15668556
FFT,Frankfort,KY,38.18248861,-84.90470083
FFZ,Mesa,AZ,33.46083333,-111.7283333
FGX,Flemingsburg,KY,38.54180556,-83.74338889
FHR,Friday Harbor,WA,48.52197222,-123.0243611
FHU,Fort Huachuca-Sierra Vista,AZ,31.58847222,-110.3443889
FIG,Clearfield,PA,41.04861306,-78.41310306
FIT,Fitchburg,MA,42.55412194,-71.75895639
FKL,Franklin,PA,41.37787361,-79.86036167
FKN,Franklin,VA,36.69817806,-76.90312694
FKR,Frankfort,IN,40.27343083,-86.56217028
FLD,Fond Du Lac,WI,43.77117417,-88.48842917
FLG,Flagstaff,AZ,35.13845472,-111.6712183
FLL,Ft. Lauderdale,FL,26.07258333,-80.15275
FLO,Florence,SC,34.18536111,-79.72388889
FLP,Flippin,AR,36.29087528,-92.59023417
FLT,Flat,AK,62.45264889,-157.98907
FLX,Fallon,NV,39.499545,-118.7490197
FME,Odenton,MD,39.08538667,-76.75941444
FMN,Farmington,NM,36.74125,-108.2299444
FMY,Ft. Myers,FL,26.58661111,-81.86325
FMZ,Fairmont,NE,40.58569444,-97.57305556
FNB,Falls City,NE,40.07878611,-95.59199167
FNL,Fort Collins/Loveland,CO,40.45182722,-105.0113356
FNR,Funter Bay,AK,58.25438583,-134.8979067
FNT,Flint,MI,42.96550333,-83.74345639
FOA,Flora,IL,38.66494528,-88.45299556
FOD,Fort Dodge,IA,42.55145611,-94.19255111
FOE,Topeka,KS,38.95095194,-95.66361444
FOK,Westhampton Beach,NY,40.84365472,-72.63178917
FOT,Fortuna,CA,40.55393583,-124.1326589
FPR,Ft. Pierce,FL,27.49505556,-80.36827778
FQD,Rutherfordton,NC,35.42822222,-81.93507778
FRG,Farmingdale,NY,40.72878111,-73.41340722
FRH,French Lick,IN,38.50622139,-86.63693528
FRM,Fairmont,MN,43.64394111,-94.41561556
FRR,Front Royal,VA,38.9175325,-78.25351472
FSD,Sioux Falls,SD,43.58135111,-96.74170028
FSE,Fosston,MN,47.59282028,-95.77349889
FSK,Fort Scott,KS,37.79843056,-94.76938111
FSM,Fort Smith,AR,35.33659028,-94.36744111
FSO,Highgate,VT,44.94028083,-73.09746
FST,Fort Stockton,TX,30.91566667,-102.9161389
FSU,Fort Sumner,NM,34.48339944,-104.2171967
FSW,Fort Madison,IA,40.6592625,-91.3268175
FTG,Denver,CO,39.78525,-104.5431389
FTT,Fulton,MO,38.83987472,-92.00421056
FTW,Fort Worth,TX,32.81977778,-97.36244444
FTY,Atlanta,GA,33.77913889,-84.52136111
FUL,Fullerton,CA,33.87201417,-117.9797842
FVE,Frenchville,ME,47.28550417,-68.31275
FVX,Farmville,VA,37.35752861,-78.43779806
FWA,Fort Wayne,IN,40.97846583,-85.19514639
FWC,Fairfield,IL,38.37863306,-88.41265222
FWN,Sussex,NJ,41.20020667,-74.62305056
FWS,Fort Worth,TX,32.56522778,-97.30807778
FXE,Ft. Lauderdale,FL,26.19728,-80.17070833
FXY,Forest City,IA,43.23473417,-93.6241025
FYE,Somerville,TN,35.20592,-89.39441667
FYM,Fayetteville,TN,35.05836278,-86.56441139
FYU,Fort Yukon,AK,66.57149028,-145.2504169
FYV,Fayetteville,AR,36.00509472,-94.17005694
FZG,Fitzgerald,GA,31.68368667,-83.27046056
FZI,Fostoria,OH,41.19083111,-83.39453639
FZY,Fulton,NY,43.35077528,-76.38805361
GAB,Gabbs,NV,38.92409111,-117.9590072
GAD,Gadsden,AL,33.97262528,-86.08900139
GAF,Grafton,ND,48.40469444,-97.37094444
GAG,Gage,OK,36.29553889,-99.77642361
GAI,Gaithersburg,MD,39.16833611,-77.166
GAL,Galena,AK,64.73617806,-156.9374164
GAM,Gambell,AK,63.76676556,-171.7328236
GAS,Gallipolis,OH,38.83410833,-82.16342306
GBD,Great Bend,KS,38.34441861,-98.85917028
GBG,Galesburg,IL,40.93800194,-90.43112556
GBH,Galbraith Lake,AK,68.47906306,-149.4900214
GBR,Great Barrington,MA,42.18421417,-73.40324056
GCC,Gillette,WY,44.34889806,-105.5393614
GCK,Garden City,KS,37.92751556,-100.7244147
GCM,Claremore,OK,36.29441667,-95.47966667
GCN,Grand Canyon,AZ,35.95235389,-112.1469647
GCT,Guthrie Center,IA,41.68776417,-94.43524611
GCY,Greeneville,TN,36.19299083,-82.81507028
GDM,Gardner,MA,42.54986639,-72.01602194
GDV,Glendive,MT,47.13871861,-104.8071994
GDW,Gladwin,MI,43.97063278,-84.47503861
GDY,Grundy,VA,37.23240111,-82.12499083
GED,Georgetown,DE,38.68919444,-75.35888889
GEG,Spokane,WA,47.61985556,-117.5338425
GEO,Georgetown,OH,38.88195778,-83.88273278
GEU,Glendale,AZ,33.52726278,-112.2951564
GEY,Greybull,WY,44.51644444,-108.0831944
GEZ,Shelbyville,IN,39.58316583,-85.80481
GFK,Grand Forks,ND,47.949255,-97.17611111
GFL,Glens Falls,NY,43.34121,-73.6103075
GFZ,Greenfield,IA,41.32702778,-94.44572222
GGE,Georgetown,SC,33.31169444,-79.31958333
GGF,Grant,NE,40.86952778,-101.7328611
GGG,Longview,TX,32.38486111,-94.71171
GGI,Grinnell,IA,41.70916083,-92.73491278
GGP,Logansport,IN,40.71126139,-86.37449917
GGW,Glasgow,MT,48.21246417,-106.6148231
GHM,Centerville,TN,35.83742722,-87.445375
GHW,Glenwood,MN,45.64389167,-95.32043056
GIF,Winter Haven,FL,28.06291667,-81.75330556
GJT,Grand Junction,CO,39.1224125,-108.5267347
GKJ,Meadville,PA,41.62652667,-80.2147275
GKN,Gulkana,AK,62.15488889,-145.4566389
GKT,Sevierville,TN,35.85775889,-83.52870472
GKY,Arlington,TX,32.66241528,-97.09391139
GLD,Goodland,KS,39.37062194,-101.6989919
GLE,Gainesville,TX,33.65136111,-97.19702778
GLH,Greenville,MS,33.48288111,-90.98561389
GLR,Gaylord,MI,45.01354806,-84.70318944
GLS,Galveston,TX,29.26532333,-94.86040667
GLW,Glasgow,KY,37.03205556,-85.95261111
GLY,Clinton,MO,38.35657306,-93.68417694
GMJ,Grove,OK,36.60527056,-94.73856667
GMU,Greenville,SC,34.84794444,-82.35
GNB,Granby,CO,40.08970806,-105.9172367
GNF,Grenada,MS,33.83253,-89.79822806
GNG,Gooding,ID,42.91716639,-114.7651575
GNT,Grants,NM,35.16531472,-107.9006142
GNU,Goodnews,AK,59.11727556,-161.5813967
GNV,Gainesville,FL,29.69005556,-82.27177778
GOK,Guthrie,OK,35.84980556,-97.41560833
GON,Groton,CT,41.33005778,-72.04513556
GPH,Mosby,MO,39.33046528,-94.30997361
GPM,Grand Prairie,TX,32.69858333,-97.04652778
GPT,Gulfport-Biloxi,MS,30.40728028,-89.07009278
GPZ,Grand Rapids,MN,47.21110333,-93.50984472
GQQ,Galion,OH,40.75338889,-82.72380556
GRB,Green Bay,WI,44.48507333,-88.12959
GRD,Greenwood,SC,34.24872222,-82.15908333
GRE,Greenville,IL,38.83615778,-89.37841111
GRI,Grand Island,NE,40.96747222,-98.30861111
GRK,Killeen,TX,31.06489778,-97.82779778
GRN,Gordon,NE,42.80597222,-102.17525
GRO,Rota Island,CQ,14.1743075,-145.2425353
GRR,Grand Rapids,MI,42.88081972,-85.52276778
GSH,Goshen,IN,41.52716028,-85.79210278
GSN,Obyan,CQ,15.11900139,-145.7293561
GSO,Greensboro,NC,36.09774694,-79.9372975
GSP,Greer,SC,34.89566722,-82.21885833
GST,Gustavus,AK,58.42438139,-135.7073814
GTF,Great Falls,MT,47.48200194,-111.3706853
GTR,Columbus-Starkville-West Point,MS,33.45033444,-88.59136861
GTU,Georgetown,TX,30.67880889,-97.67938389
GUC,Gunnison,CO,38.53396333,-106.9331817
GUM,Agana,GU,13.48345,-144.7959825
GUP,Gallup,NM,35.51105833,-108.7893094
GUY,Guymon,OK,36.68507194,-101.5077817
GVL,Gainesville,GA,34.27290389,-83.82681333
GVQ,Batavia,NY,43.03172639,-78.16759972
GVT,Greenville,TX,33.06783889,-96.0653325
GWO,Greenwood,MS,33.49432667,-90.084705
GWR,Gwinner,ND,46.21872222,-97.64325
GWW,Goldsboro,NC,35.46055444,-77.96493306
GXY,Greeley,CO,40.43561833,-104.6321156
GYH,Greenville,SC,34.75831917,-82.376415
GYR,Goodyear,AZ,33.42281972,-112.3759919
GYY,Gary,IN,41.61627306,-87.41278806
GZH,Evergreen,AL,31.41580111,-87.04404333
GZS,Pulaski,TN,35.15371972,-87.05681444
H04,Vinita,OK,36.63301806,-95.15136111
H05,Wilburton,OK,34.91954278,-95.39469722
H19,Bowling Green,MO,39.36993361,-91.21925556
H21,Camdenton,MO,37.97468528,-92.69161528
H30,Hamilton,NY,42.84381889,-75.56140194
H35,Clarksville,AR,35.47069417,-93.427155
H41,Mexico,MO,39.15751389,-91.81826667
H45,Seminole,OK,35.27467806,-96.67516194
H66,Nowata,OK,36.72092222,-95.62525583
H71,Pryor,OK,36.22539389,-95.33006333
H79,Eldon,MO,38.36062611,-92.57157139
H88,Fredericktown,MO,37.605825,-90.28731389
H92,Hominy,OK,36.43340222,-96.38362861
H96,Benton,IL,38.00675111,-88.93441528
H97,Pawnee,OK,36.38338556,-96.8103125
HAB,Hamilton,AL,34.11757222,-87.99819583
HAE,Hannibal,MO,39.72448944,-91.44367944
HAF,Half Moon Bay,CA,37.51382944,-122.5010892
HAI,Three Rivers,MI,41.95975,-85.59338889
HAO,Hamilton,OH,39.36448861,-84.52457722
HAY,Haycock,AK,65.20098944,-161.1567792
HBC,Mohall,ND,48.76838333,-101.5369953
HBG,Hattiesburg,MS,31.26506556,-89.2530325
HBR,Hobart,OK,34.9913075,-99.0513525
HBV,Hebbronville,TX,27.34955556,-98.73697222
HBZ,Heber Springs,AR,35.51169389,-92.01300944
HCD,Hutchinson,MN,44.85890667,-94.38178917
HCO,Hallock,MN,48.75273139,-96.94300306
HDC,Hammond,LA,30.52096889,-90.41762056
HDE,Holdredge,NE,40.45269444,-99.33733333
HDH,Mokuleia,HI,21.57947361,-158.1972814
HDI,Cleveland,TN,35.22007306,-84.83244333
HDN,Hayden,CO,40.48118028,-107.2176597
HDO,Hondo,TX,29.35952778,-99.17666667
HEE,Helena-West Helena,AR,34.57648972,-90.67588639
HEF,Manassas,VA,38.72141667,-77.51544444
HEI,Hettinger,ND,46.01494444,-102.6559722
HEQ,Holyoke,CO,40.56943056,-102.2726875
HEZ,Natchez,MS,31.61366111,-91.29733639
HFD,Hartford,CT,41.73626861,-72.65021389
HFY,Indianapolis/Greenwood,IN,39.62841667,-86.08788889
HGR,Hagerstown,MD,39.70794444,-77.7295
HHF,Canadian,TX,35.89530778,-100.4036397
HHG,Huntington,IN,40.85299,-85.45941917
HHH,NA,NA,32.224384,-80.697629
HHR,Hawthorne,CA,33.92283972,-118.3351872
HHW,Hugo,OK,34.03482556,-95.54190611
HI01,Hanalei,HI,22.20919,-159.4455339
HIB,Hibbing,MN,47.38659917,-92.83899333
HIE,Whitefield,NH,44.36761639,-71.54447111
HIG,Higginsville,MO,39.07334639,-93.67716083
HII,Lake Havasu City,AZ,34.56816056,-114.3561783
HIO,Hillsboro (Portland),OR,45.54039389,-122.9498258
HJH,Hebron,NE,40.15225,-97.58697222
HJO,Hanford,CA,36.31852194,-119.6288675
HKA,Blytheville,AR,35.94040667,-89.83080583
HKS,Jackson,MS,32.3347725,-90.22253167
HKY,Hickory,NC,35.74114639,-81.38954889
HLC,Hill City,KS,39.37883611,-99.83149444
HLG,Wheeling,WV,40.175,-80.64627778
HLN,Helena,MT,46.60681806,-111.9827503
HLX,Galax,VA,36.76611472,-80.82356556
HMT,Hemet,CA,33.73398167,-117.0225258
HMZ,Bedford,PA,40.08536861,-78.51221778
HNB,Huntingburg,IN,38.24902583,-86.95371833
HNH,Hoonah,AK,58.09609139,-135.4096975
HNL,Honolulu,HI,21.31869111,-157.9224072
HNM,Hana,HI,20.79563722,-156.0144378
HNR,Harlan,IA,41.58438889,-95.33963889
HNS,Haines,AK,59.24522806,-135.5221086
HNZ,Oxford,NC,36.36156111,-78.52916639
HOB,Hobbs,NM,32.68752778,-103.2170278
HOC,Hillsboro,OH,39.18875944,-83.53880694
HOE,Homerville,GA,31.05591667,-82.77413889
HOM,Homer,AK,59.64555556,-151.4765833
HON,Huron,SD,44.38520056,-98.2285425
HOT,Hot Springs,AR,34.47803389,-93.09620833
HOU,Houston,TX,29.64541861,-95.27888889
HPB,Hooper Bay,AK,61.52418306,-166.1467797
HPN,White Plains,NY,41.06695778,-73.70757444
HPT,Hampton,IA,42.72372361,-93.22634056
HQG,Hugoton,KS,37.16308056,-101.3705267
HQM,Hoquiam,WA,46.97120167,-123.9365581
HQU,Thomson,GA,33.52972639,-82.51678556
HQZ,Mesquite,TX,32.74696278,-96.53041722
HRI,Hermiston,OR,45.82822222,-119.2591667
HRL,Harlingen,TX,26.22850611,-97.65439389
HRO,Harrison,AR,36.26152056,-93.15472889
HRR,Healy,AK,63.86620806,-148.9689842
HRU,Herington,KS,38.68322389,-96.80800639
